year,level_norm,city,latitude,longtitude
1994,0.0,Wake Is.,19.28300,166.61700
1995,-17.4,Wake Is.,19.28300,166.61700
1996,7.2,Wake Is.,19.28300,166.61700
1997,16.7,Wake Is.,19.28300,166.61700
1998,7.5,Wake Is.,19.28300,166.61700
1999,37.2,Wake Is.,19.28300,166.61700
2000,71.5,Wake Is.,19.28300,166.61700
2001,-9.5,Wake Is.,19.28300,166.61700
2002,27.1,Wake Is.,19.28300,166.61700
2003,-12.2,Wake Is.,19.28300,166.61700
2004,31.7,Wake Is.,19.28300,166.61700
2005,-5.5,Wake Is.,19.28300,166.61700
2006,-38.8,Wake Is.,19.28300,166.61700
2007,35.8,Wake Is.,19.28300,166.61700
2008,38.2,Wake Is.,19.28300,166.61700
2009,-14.1,Wake Is.,19.28300,166.61700
2010,-6.2,Wake Is.,19.28300,166.61700
2011,14.8,Wake Is.,19.28300,166.61700
2012,74.6,Wake Is.,19.28300,166.61700
2013,67.3,Wake Is.,19.28300,166.61700
2014,18.4,Wake Is.,19.28300,166.61700
